Actual_interval_down,Actual_interval_up,Confirm_interval_down,Confirm_interval_up,Dailynew_actual,Dailynew_confirm,Dailynew_remove,Date,Predict_actual,Predict_confirm,Remain_confirm,Remove,ADate,Official_confirmed,Official_dailynew,Official_remove
1256.0,1399.0,129.0,178.0,311.4633824070262,31.99145014710841,1.5933772668766188,2020/03/11,1327.3051246287707,152.91424253441207,128.45145297993278,24.46278955447928,2020-03-11,149.0,20.0,26.0
1640.0,1803.0,168.0,223.0,393.3556277122018,41.77618514975438,2.086936943699797,2020/03/12,1720.6607523409725,194.69042768416645,168.14070118598738,26.549726498179076,2020-03-12,149.0,0.0,26.0
2114.0,2298.0,218.0,280.0,485.10867220573255,53.93014307523487,2.7275036790826697,2020/03/13,2205.769424546705,248.62057075940132,219.34334058213958,29.277230177261746,2020-03-13,197.0,48.0,26.0
2684.0,2891.0,283.0,353.0,580.9033728027757,68.60236462607847,3.547578829334558,2020/03/14,2786.672797349481,317.2229353854798,284.3981263788835,32.824809006596304,2020-03-14,238.0,41.0,35.0
3343.0,3574.0,364.0,443.0,671.2356024272208,85.70239699300242,4.579740911313628,2020/03/15,3457.9083997767016,402.9253323784822,365.52078246057226,37.40454991790993,2020-03-15,428.0,190.0,35.0
4120.0,4375.0,507.0,600.0,788.97134897164,150.0746676215178,-2.4045499179099323,2020/03/16,4246.879748748342,553.0,518.0,35.0,2020-03-16,553.0,125.0,35.0
4564.0,4833.0,622.0,724.0,451.1632829963082,119.79631001136909,8.1125569979206,2020/03/17,4698.04303174465,672.7963100113691,629.6837530134485,43.1125569979206,,,,
5082.0,5365.0,749.0,860.0,525.1113909187143,131.13094131689456,9.759888415434162,2020/03/18,5223.154422663364,803.9272513282637,751.0548059149089,52.87244541335476,,,,
5648.0,5947.0,888.0,1009.0,573.8120812101506,144.01405788889645,11.555265127897009,2020/03/19,5796.966503873515,947.9413092171601,883.5135986759083,64.42771054125177,,,,
6232.0,6545.0,1041.0,1171.0,590.9191321303679,157.51877173498383,13.512040358803134,2020/03/20,6387.885636003883,1105.460080952144,1027.520330052089,77.9397509000549,,,,
6800.0,7126.0,1207.0,1346.0,574.5869292972284,170.61709448132365,15.629471060845376,2020/03/21,6962.472565301111,1276.0771754334676,1182.5079534725674,93.56922196090028,,,,
7322.0,7661.0,1384.0,1534.0,528.426226276617,182.33975838843685,17.89259175745954,2020/03/22,7490.898791577728,1458.4169338219044,1346.9551201035447,111.46181371835982,,,,
7777.0,8126.0,1571.0,1730.0,460.6418445211784,191.9328231535228,20.274380560083927,2020/03/23,7951.540636098906,1650.3497569754272,1518.6135626969835,131.73619427844375,,,,
8155.0,8513.0,1766.0,1934.0,381.7157338344796,198.95857297157045,22.739754115355282,2020/03/24,8333.256369933386,1849.3083299469977,1694.8323815531987,154.47594839379903,,,,
8453.0,8817.0,1964.0,2142.0,301.71870775140997,203.31357156136437,25.25035233787935,2020/03/25,8634.975077684796,2052.621901508362,1872.8956007766838,179.72630073167838,,,,
8679.0,9048.0,2165.0,2351.0,228.32982028415063,205.17260334709727,27.76895846276321,2020/03/26,8863.304897968947,2257.7945048554593,2050.2992456610177,207.4952591944416,,,,
8844.0,9216.0,2366.0,2560.0,166.0502797321933,204.8917626021107,30.262735589345652,2020/03/27,9029.35517770114,2462.68626745757,2224.928272673783,237.75799478378724,,,,
8959.0,9334.0,2565.0,2767.0,116.45712631934475,202.90742568084215,32.70498883530729,2020/03/28,9145.812304020485,2665.593693138412,2395.130709519318,270.46298361909453,,,,
9037.0,9414.0,2761.0,2971.0,79.01980869792533,199.65606967229178,35.07560939679166,2020/03/29,9224.83211271841,2865.249762810704,2559.7111697948176,305.5385930158862,,,,
9088.0,9466.0,2953.0,3170.0,52.02173738963029,195.52410864025387,37.36059460617702,2020/03/30,9276.85385010804,3060.773871450958,2717.8746838288944,342.8991876220632,,,,
9121.0,9499.0,3140.0,3364.0,33.31144901832522,190.82530404147474,39.55107106653401,2020/03/31,9310.165299126365,3251.5991754924326,2869.148916803835,382.4502586885972,,,,
9142.0,9521.0,3323.0,3553.0,20.79242110920859,185.7978836522202,41.642163185787695,2020/04/01,9330.957720235574,3437.3970591446528,3013.304637270268,424.0924218743849,,,,
9155.0,9534.0,3500.0,3736.0,12.6749639876125,180.6129376564545,43.63192565188501,2020/04/02,9343.632684223187,3618.0099968011073,3150.2856492748374,467.7243475262699,,,,
9162.0,9541.0,3673.0,3914.0,7.5587803251419245,175.38747324946144,45.52044806219004,2020/04/03,9351.191464548328,3793.3974700505687,3280.1526744621087,513.24479558846,,,,
9166.0,9545.0,3841.0,4087.0,4.416499253000438,170.19791045156398,47.30916236061353,2020/04/04,9355.607963801329,3963.5953805021327,3403.0414225530594,560.5539579490735,,,,
9169.0,9548.0,4003.0,4255.0,2.5317714308221184,165.09185140881982,49.000339104610134,2020/04/05,9358.139735232151,4128.6872319109525,3519.132934857269,609.5542970536836,,,,
9171.0,9550.0,4161.0,4418.0,1.4257432384038111,160.0973524482215,50.59673896981235,2020/04/06,9359.565478470555,4288.784584359174,3628.633548335678,660.151036023496,,,,
9171.0,9550.0,4314.0,4575.0,0.7896600785825285,155.22972685256354,52.10138176102362,2020/04/07,9360.355138549137,4444.014311211738,3731.7618934272177,712.2524177845196,,,,
9171.0,9551.0,4462.0,4728.0,0.4306257698008267,150.49627048819093,53.51739909618527,2020/04/08,9360.785764318938,4594.5105816999285,3828.740764819224,765.7698168807049,,,,
9172.0,9551.0,4606.0,4876.0,0.23145780495542567,145.8994017517589,54.84794383912447,2020/04/09,9361.017222123894,4740.409983451687,3919.792222731858,820.6177607198293,,,,
9172.0,9551.0,4745.0,5019.0,0.1227388857587357,141.4386708351467,56.09613648844913,2020/04/10,9361.139961009652,4881.848654286834,4005.1347570785556,876.7138972082785,,,,
9172.0,9551.0,4880.0,5159.0,0.06427405789145268,137.11200396624554,57.26503480182919,2020/04/11,9361.204235067544,5018.96065825308,4084.981726242972,933.9789320101077,,,,
9172.0,9551.0,5012.0,5293.0,0.03326727369130822,132.91645164008696,58.35761757928128,2020/04/12,9361.237502341235,5151.877109893167,4159.540560303778,992.3365495893889,,,,
9172.0,9551.0,5139.0,5423.0,0.01703307655225217,128.84862662494652,59.3767768298361,2020/04/13,9361.254535417787,5280.725736518113,4229.012410098888,1051.713326419225,,,,
9172.0,9551.0,5262.0,5550.0,0.008634014122435474,124.90495389032458,60.32531476674944,2020/04/14,9361.26316943191,5405.630690408438,4293.592049222463,1112.0386411859745,,,,
9172.0,9551.0,5382.0,5673.0,0.004336203464845312,121.08180959457513,61.20594350634315,2020/04/15,9361.267505635375,5526.712500003013,4353.467915310695,1173.2445846923176,,,,
9172.0,9551.0,5497.0,5792.0,0.0021592473312921356,117.37559622195658,62.021286232827606,2020/04/16,9361.269664882706,5644.088096224969,4408.822225299824,1235.2658709251452,,,,
9172.0,9551.0,5609.0,5907.0,0.0010668289014574839,113.78278178137771,62.77387912516497,2020/04/17,9361.270731711607,5757.870878006347,4459.831127956037,1298.0397500503102,,,,
9172.0,9552.0,5719.0,6019.0,0.0005233323881839169,110.29991919083113,63.46617365425709,2020/04/18,9361.271255043996,5868.170797197178,4506.664873492611,1361.5059237045673,,,,
9172.0,9552.0,5825.0,6127.0,0.0002550520803197287,106.92365495173817,64.1005390370508,2020/04/19,9361.271510096076,5975.094452148916,4549.487989407298,1425.606462741618,,,,
9172.0,9552.0,5926.0,6232.0,0.00012357097693893593,103.65073214752556,64.67926473384841,2020/04/20,9361.271633667053,6078.745184296442,4588.459456820976,1490.2857274754665,,,,
9172.0,9552.0,6025.0,6334.0,5.954935841145925e-05,100.47799049981131,65.20456292993208,2020/04/21,9361.271693216411,6179.223174796253,4623.732884390854,1555.4902904053986,,,,
9172.0,9551.0,6122.0,6432.0,2.856289574992843e-05,97.40236494216606,65.6785709699302,2020/04/22,9361.271721779307,6276.625539738419,4655.456678363091,1621.1688613753288,,,,
9172.0,9551.0,6215.0,6528.0,1.3641891200677492e-05,94.4208834746114,66.1033537353726,2020/04/23,9361.271735421198,6371.046423213031,4683.77420810233,1687.2722151107014,,,,
9172.0,9551.0,6305.0,6621.0,6.491698513855226e-06,91.53066470070917,66.48090595179792,2020/04/24,9361.271741912897,6462.57708791374,4708.823966851241,1753.7531210624993,,,,
9172.0,9551.0,6393.0,6711.0,3.078999725403264e-06,88.72891524188799,66.8131544323478,2020/04/25,9361.271744991896,6551.306003155628,4730.739727660781,1820.566275494847,,,,
9172.0,9551.0,6478.0,6798.0,1.4570941857527941e-06,86.01292730538353,67.10196012128335,2020/04/26,9361.27174644899,6637.318930461011,4749.6506948448805,1887.6682356161305,,,,
9172.0,9551.0,6560.0,6882.0,6.864574970677495e-07,83.38007550169823,67.34912067084315,2020/04/27,9361.271747135448,6720.69900596271,4765.6816496757365,1955.0173562869736,,,,
9172.0,9551.0,6641.0,6964.0,3.232235030736774e-07,80.82781511465873,67.556371880484,2020/04/28,9361.271747458672,6801.526821077368,4778.953092909911,2022.5737281674576,,,,
9172.0,9551.0,6718.0,7043.0,1.521584636066109e-07,78.35367928725464,67.72538995543368,2020/04/29,9361.27174761083,6879.880500364623,4789.581382241731,2090.2991181228913,,,,
9173.0,9552.0,6793.0,7120.0,7.163544069044292e-08,75.95527657755883,67.8577934719392,2020/04/30,9361.271747682466,6955.835776942182,4797.678865347351,2158.1569115948305,,,,
9172.0,9552.0,6866.0,7195.0,3.366221790201962e-08,73.63028893942464,67.95514501242815,2020/05/01,9361.271747716128,7029.4660658816065,4803.354009274348,2226.1120566072586,,,,
9172.0,9552.0,6936.0,7267.0,1.5845216694287956e-08,71.37646906482223,68.01895328234832,2020/05/02,9361.271747731973,7100.842534946429,4806.711525056822,2294.131009889607,,,,
9173.0,9551.0,7005.0,7337.0,7.4342096922919154e-09,69.19163845266758,68.05067466790524,2020/05/03,9361.271747739407,7170.034173399096,4807.852488841584,2362.181684557512,,,,
9172.0,9552.0,7071.0,7404.0,3.550667315721512e-09,67.0736886529985,68.0517123889199,2020/05/04,9361.271747742958,7237.107862052095,4806.874465105662,2430.233396946432,,,,
9173.0,9551.0,7135.0,7470.0,1.4715624274685979e-09,65.0205695767072,68.02342544385465,2020/05/05,9361.27174774443,7302.128431628802,4803.871609238515,2498.2568223902867,,,,
9173.0,9551.0,7197.0,7534.0,6.184563972055912e-11,63.0302956930509,67.9671239994218,2020/05/06,9361.271747744491,7365.158727321853,4798.934780932144,2566.2239463897085,,,,
9172.0,9552.0,7258.0,7596.0,-7.057678885757923e-10,61.100937043041995,67.88407622522391,2020/05/07,9361.271747743785,7426.259664364895,4792.151641749962,2634.1080226149325,,,,
