Date,Predict_confirm,Predict_actual,Dailynew_confirm,Dailynew_actual,Remove,Dailynew_remove,Remain_confirm,Confirm_interval_down,Confirm_interval_up,Actual_interval_down,Actual_interval_up,ADate,Official_confirmed,Official_dailynew,Official_remove
2020/07/22,24435.985982449434,24436.000000003816,0.0018085786614392418,3.357854438945651e-09,3350.540227975684,27.79441772607879,21085.44575447375,24130.0,24743.0,24131.0,24743.0,,,,
2020/07/23,24435.98758434844,24436.000000000084,0.001601899006345775,-3.7325662560760975e-09,3378.298058122335,27.75783014665103,21057.689526226106,24131.0,24744.0,24129.0,24743.0,,,,
2020/07/24,24435.989003186714,24435.999999990803,0.0014188382738211658,-9.28048393689096e-09,3406.0193485988734,27.721290476538343,21029.96965458784,24130.0,24743.0,24130.0,24742.0,,,,
2020/07/25,24435.99025988007,24435.999999998163,0.001256693354662275,7.359631126746535e-09,3433.7041472808337,27.684798681960274,21002.286112599235,24130.0,24743.0,24130.0,24742.0,,,,
2020/07/26,24435.991372958655,24436.00000001791,0.0011130785860586911,1.9746948964893818e-08,3461.352502006648,27.648354725814443,20974.638870952007,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/27,24435.992358841315,24436.000000009364,0.000985882659733761,-8.545612217858434e-09,3488.964460574732,27.611958568083992,20947.027898266584,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/28,24435.993232061388,24435.999999989544,0.0008732200731174089,-1.9819708541035652e-08,3516.5400707409403,27.575610166208207,20919.45316132045,24130.0,24743.0,24130.0,24742.0,,,,
2020/07/29,24435.994005486886,24435.999999997817,0.0007734254977549426,8.272763807326555e-09,3544.07938021629,27.539309475349455,20891.914625270598,24130.0,24743.0,24130.0,24742.0,,,,
2020/07/30,24435.99469052802,24435.99999999832,0.0006850411336927209,5.020410753786564e-10,3571.582436664921,27.503056448631014,20864.412253863098,24130.0,24743.0,24130.0,24743.0,,,,
2020/07/31,24435.99529728384,24435.999999999716,0.0006067558206268586,1.3969838619232178e-09,3599.0492877023785,27.466851037457673,20836.94600958146,24130.0,24742.0,24130.0,24743.0,,,,
2020/08/01,24435.995834700956,24435.999999999975,0.0005374171159928665,2.582964953035116e-10,3626.479980894047,27.430693191668524,20809.515853806908,24130.0,24742.0,24130.0,24743.0,,,,
2020/08/02,24435.99631070323,24435.99999999984,0.0004760022748087067,-1.3460521586239338e-10,3653.8745637537804,27.39458285973342,20782.12174694945,24130.0,24743.0,24130.0,24743.0,,,,
2020/08/03,24435.99673230897,24436.000000000047,0.00042160573866567574,2.0736479200422764e-10,3681.2330837427085,27.358519988928037,20754.763648566262,24130.0,24743.0,24130.0,24743.0,,,,
2020/08/04,24435.997105734383,24436.000000000004,0.0003734254132723436,-4.3655745685100555e-11,3708.5555882681756,27.32250452546714,20727.441517466206,24131.0,24744.0,24130.0,24743.0,,,,
